*** szafir SiO2 3 mkm 05-04-19	*START	Date: 2019-04-05	Time: 16:05:18
Current for R :1.000mA	Current 3-Omega5.000 mA		
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
2.717900E-4	-9.132500E-6	-9.100000E-1	8.507500E-1	5.010000E+1	2.590720E+2
2.703425E-4	-9.905000E-6	2.140000E+0	8.491350E-1	6.310000E+1	2.593985E+2
2.690725E-4	-1.043750E-5	2.260000E+0	8.492300E-1	7.940000E+1	2.595197E+2
2.675150E-4	-1.081250E-5	2.290000E+0	8.493600E-1	1.000000E+2	2.595782E+2
2.661525E-4	-1.113500E-5	2.390000E+0	8.495000E-1	1.260000E+2	2.597057E+2
2.646425E-4	-1.163750E-5	2.540000E+0	8.496000E-1	1.580000E+2	2.597532E+2
2.631575E-4	-1.202250E-5	2.630000E+0	8.497150E-1	1.990000E+2	2.597937E+2
2.612150E-4	-1.281500E-5	2.840000E+0	8.498250E-1	2.510000E+2	2.598423E+2
2.598150E-4	-1.353000E-5	2.990000E+0	8.500000E-1	3.160000E+2	2.598996E+2
2.581825E-4	-1.445000E-5	3.180000E+0	8.501600E-1	3.980000E+2	2.599486E+2
2.567450E-4	-1.539000E-5	3.470000E+0	8.503050E-1	5.010000E+2	2.600032E+2
2.551050E-4	-1.685500E-5	3.750000E+0	8.505000E-1	6.310000E+2	2.600582E+2
2.538125E-4	-1.849750E-5	4.140000E+0	8.507000E-1	7.940000E+2	2.601494E+2
2.524450E-4	-2.093000E-5	4.810000E+0	8.508200E-1	1.000000E+3	2.602400E+2
2.504575E-4	-2.342250E-5	5.330000E+0	8.511050E-1	1.260000E+3	2.603593E+2
2.484300E-4	-2.727750E-5	6.350000E+0	8.513000E-1	1.580000E+3	2.604328E+2
2.456725E-4	-3.195000E-5	7.520000E+0	8.514950E-1	1.990000E+3	2.605226E+2
2.454500E-4	-3.517250E-5	8.200000E+0	8.517000E-1	2.510000E+3	2.606735E+2
2.430900E-4	-4.053500E-5	9.920000E+0	8.521000E-1	3.160000E+3	2.608703E+2
2.430700E-4	-4.779500E-5	1.111000E+1	8.522000E-1	3.980000E+3	2.610224E+2
2.430900E-4	-6.012500E-5	1.387000E+1	8.524350E-1	5.010000E+3	2.612343E+2
2.399975E-4	-7.724250E-5	1.816000E+1	8.526000E-1	6.310000E+3	2.614083E+2
2.295300E-4	-1.000750E-4	2.365000E+1	8.525000E-1	7.940000E+3	2.615314E+2
2.215100E-4	-1.177725E-4	2.835000E+1	8.524650E-1	1.000000E+4	2.616786E+2
2.064525E-4	-1.343250E-4	3.293000E+1	8.523000E-1	1.260000E+4	2.618484E+2
1.920975E-4	-1.473875E-4	3.748000E+1	8.518000E-1	1.580000E+4	2.620143E+2
1.795375E-4	-1.578225E-4	4.126000E+1	8.508000E-1	1.990000E+4	2.620768E+2
1.672225E-4	-1.518550E-4	4.220000E+1	8.503000E-1	2.200000E+4	2.621350E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
260.0000	259.7657	259.0456	170.0110	  4.2503	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.858000E-4	-1.022250E-5	2.050000E+0	8.483000E-1	6.310000E+0	2.589177E+2
2.828200E-4	-1.005250E-5	2.030000E+0	8.486450E-1	7.940000E+0	2.591040E+2
2.744000E-4	-1.597250E-5	3.830000E+0	8.487500E-1	1.000000E+1	2.591387E+2
2.794825E-4	-9.650000E-6	1.980000E+0	8.488600E-1	1.260000E+1	2.590888E+2
2.789425E-4	-9.325000E-6	1.940000E+0	8.488900E-1	1.580000E+1	2.591171E+2
2.777875E-4	-9.332500E-6	1.950000E+0	8.489350E-1	1.990000E+1	2.591099E+2
2.764975E-4	-9.310000E-6	1.820000E+0	8.489400E-1	2.510000E+1	2.591281E+2
2.753075E-4	-9.325000E-6	1.940000E+0	8.490000E-1	3.160000E+1	2.591232E+2
2.741100E-4	-9.452500E-6	1.960000E+0	8.490000E-1	3.980000E+1	2.591213E+2
2.689275E-4	-7.285000E-6	5.600000E-1	8.461650E-1	5.010000E+1	2.591335E+2
2.704800E-4	-9.972500E-6	2.070000E+0	8.490300E-1	6.310000E+1	2.591510E+2
2.689725E-4	-1.031750E-5	2.190000E+0	8.490800E-1	7.940000E+1	2.591573E+2
2.675350E-4	-1.078250E-5	2.290000E+0	8.490950E-1	1.000000E+2	2.591634E+2
2.660200E-4	-1.102500E-5	2.390000E+0	8.491000E-1	1.260000E+2	2.591580E+2
2.645750E-4	-1.148500E-5	2.520000E+0	8.490950E-1	1.580000E+2	2.591657E+2
2.627675E-4	-1.197750E-5	2.610000E+0	8.491000E-1	1.990000E+2	2.591483E+2
2.612375E-4	-1.263500E-5	2.790000E+0	8.491500E-1	2.510000E+2	2.591564E+2
2.596450E-4	-1.330500E-5	2.950000E+0	8.492000E-1	3.160000E+2	2.591574E+2
2.585800E-4	-1.397500E-5	3.130000E+0	8.492850E-1	3.980000E+2	2.591631E+2
2.566700E-4	-1.515000E-5	3.380000E+0	8.493000E-1	5.010000E+2	2.591482E+2
2.550850E-4	-1.664250E-5	3.670000E+0	8.494000E-1	6.310000E+2	2.591730E+2
2.535575E-4	-1.828250E-5	4.140000E+0	8.494900E-1	7.940000E+2	2.591711E+2
2.519375E-4	-2.057750E-5	4.630000E+0	8.495400E-1	1.000000E+3	2.591708E+2
2.505550E-4	-2.317750E-5	5.290000E+0	8.496000E-1	1.260000E+3	2.591787E+2
2.486800E-4	-2.704250E-5	6.230000E+0	8.497000E-1	1.580000E+3	2.591700E+2
2.462725E-4	-3.202500E-5	7.370000E+0	8.497000E-1	1.990000E+3	2.591735E+2
2.452875E-4	-3.473500E-5	8.110000E+0	8.497000E-1	2.510000E+3	2.591860E+2
2.429750E-4	-3.980000E-5	9.780000E+0	8.498000E-1	3.160000E+3	2.591877E+2
2.433275E-4	-4.713000E-5	1.082000E+1	8.496150E-1	3.980000E+3	2.592106E+2
2.433550E-4	-6.004000E-5	1.383000E+1	8.496000E-1	5.010000E+3	2.592226E+2
2.404800E-4	-7.692000E-5	1.769000E+1	8.494950E-1	6.310000E+3	2.592198E+2
2.307100E-4	-9.972500E-5	2.320000E+1	8.492200E-1	7.940000E+3	2.592284E+2
2.242350E-4	-1.166325E-4	2.766000E+1	8.489700E-1	1.000000E+4	2.592266E+2
2.062700E-4	-1.326400E-4	3.272000E+1	8.485000E-1	1.260000E+4	2.592311E+2
1.914650E-4	-1.474950E-4	3.761000E+1	8.477000E-1	1.580000E+4	2.592442E+2
1.779025E-4	-1.565250E-4	4.137000E+1	8.466000E-1	1.990000E+4	2.592415E+2
1.690950E-4	-1.494625E-4	4.136000E+1	8.460000E-1	2.200000E+4	2.592549E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
265.0000	264.9757	264.3254	171.6500	  4.2912	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.888250E-4	-1.055250E-5	2.100000E+0	8.561500E-1	6.310000E+0	2.638144E+2
2.868975E-4	-1.059250E-5	2.120000E+0	8.565000E-1	7.940000E+0	2.641290E+2
2.782775E-4	-6.895000E-6	1.500000E+0	8.564950E-1	1.000000E+1	2.641678E+2
2.833100E-4	-1.002750E-5	2.020000E+0	8.563500E-1	1.260000E+1	2.640321E+2
2.819400E-4	-9.070000E-6	1.940000E+0	8.564250E-1	1.580000E+1	2.640747E+2
2.804350E-4	-9.580000E-6	1.960000E+0	8.563650E-1	1.990000E+1	2.640979E+2
2.792050E-4	-9.422500E-6	1.980000E+0	8.563200E-1	2.510000E+1	2.640888E+2
2.779700E-4	-9.740000E-6	2.010000E+0	8.563600E-1	3.160000E+1	2.641024E+2
2.766925E-4	-9.812500E-6	2.010000E+0	8.563100E-1	3.980000E+1	2.641181E+2
2.758325E-4	-9.792500E-6	4.670000E+0	8.555700E-1	5.010000E+1	2.641160E+2
2.729375E-4	-1.031000E-5	2.170000E+0	8.562850E-1	6.310000E+1	2.641375E+2
2.724675E-4	-1.069750E-5	2.240000E+0	8.562400E-1	7.940000E+1	2.641272E+2
2.707500E-4	-1.092000E-5	2.290000E+0	8.561950E-1	1.000000E+2	2.641312E+2
2.683225E-4	-1.141500E-5	2.440000E+0	8.562050E-1	1.260000E+2	2.641279E+2
2.667275E-4	-1.188000E-5	2.540000E+0	8.562350E-1	1.580000E+2	2.641383E+2
2.651300E-4	-1.229250E-5	2.670000E+0	8.562650E-1	1.990000E+2	2.641277E+2
2.632725E-4	-1.304750E-5	2.840000E+0	8.562950E-1	2.510000E+2	2.641528E+2
2.616625E-4	-1.372000E-5	3.030000E+0	8.563250E-1	3.160000E+2	2.641392E+2
2.603975E-4	-1.443750E-5	3.200000E+0	8.564000E-1	3.980000E+2	2.641549E+2
2.584300E-4	-1.561500E-5	3.460000E+0	8.564000E-1	5.010000E+2	2.641461E+2
2.568925E-4	-1.716250E-5	3.820000E+0	8.565000E-1	6.310000E+2	2.641499E+2
2.551400E-4	-1.874000E-5	4.210000E+0	8.566000E-1	7.940000E+2	2.641790E+2
2.534875E-4	-2.130250E-5	4.730000E+0	8.566100E-1	1.000000E+3	2.641568E+2
2.521250E-4	-2.400750E-5	5.340000E+0	8.567000E-1	1.260000E+3	2.641889E+2
2.503100E-4	-2.771250E-5	6.380000E+0	8.568000E-1	1.580000E+3	2.641818E+2
2.474475E-4	-3.315750E-5	7.720000E+0	8.568000E-1	1.990000E+3	2.641786E+2
2.456825E-4	-3.558500E-5	8.330000E+0	8.568000E-1	2.510000E+3	2.641855E+2
2.441700E-4	-4.110500E-5	9.310000E+0	8.568000E-1	3.160000E+3	2.641972E+2
2.442200E-4	-4.803750E-5	1.133000E+1	8.566300E-1	3.980000E+3	2.642044E+2
2.443750E-4	-6.109750E-5	1.416000E+1	8.566000E-1	5.010000E+3	2.641959E+2
2.411100E-4	-7.893750E-5	1.818000E+1	8.564000E-1	6.310000E+3	2.642113E+2
2.304325E-4	-1.017975E-4	2.374000E+1	8.562000E-1	7.940000E+3	2.642187E+2
2.209125E-4	-1.144100E-4	2.751000E+1	8.559100E-1	1.000000E+4	2.642154E+2
2.064825E-4	-1.351475E-4	3.319000E+1	8.554000E-1	1.260000E+4	2.642331E+2
1.921000E-4	-1.497500E-4	3.794000E+1	8.547000E-1	1.580000E+4	2.642355E+2
1.774700E-4	-1.567575E-4	4.154000E+1	8.535000E-1	1.990000E+4	2.642478E+2
1.799850E-4	-1.543400E-4	4.050000E+1	8.529000E-1	2.200000E+4	2.642593E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
270.0000	270.4345	269.4647	173.2230	  4.3306	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.904525E-4	-1.087250E-5	2.140000E+0	8.630000E-1	6.310000E+0	2.686598E+2
2.887400E-4	-1.070250E-5	2.130000E+0	8.634000E-1	7.940000E+0	2.687021E+2
2.887400E-4	-3.060000E-6	-2.400000E-1	8.638550E-1	1.000000E+1	2.689424E+2
2.853125E-4	-1.020000E-5	2.040000E+0	8.639300E-1	1.260000E+1	2.690700E+2
2.836875E-4	-1.003250E-5	2.030000E+0	8.637650E-1	1.580000E+1	2.690283E+2
2.824450E-4	-9.767500E-6	1.960000E+0	8.637300E-1	1.990000E+1	2.689280E+2
2.810600E-4	-9.767500E-6	1.910000E+0	8.638000E-1	2.510000E+1	2.689650E+2
2.797850E-4	-9.882500E-6	2.030000E+0	8.638000E-1	3.160000E+1	2.690168E+2
2.782250E-4	-9.957500E-6	2.080000E+0	8.635150E-1	3.980000E+1	2.689906E+2
2.768400E-4	-1.018000E-5	2.150000E+0	8.632300E-1	5.010000E+1	2.689831E+2
2.756725E-4	-1.054500E-5	2.190000E+0	8.637450E-1	6.310000E+1	2.690228E+2
2.740475E-4	-1.081000E-5	2.260000E+0	8.636950E-1	7.940000E+1	2.690144E+2
2.731775E-4	-1.162250E-5	2.450000E+0	8.637250E-1	1.000000E+2	2.690221E+2
2.715725E-4	-1.174750E-5	2.480000E+0	8.637150E-1	1.260000E+2	2.690204E+2
2.689850E-4	-1.233500E-5	2.620000E+0	8.637000E-1	1.580000E+2	2.690232E+2
2.673125E-4	-1.267000E-5	2.730000E+0	8.637750E-1	1.990000E+2	2.690328E+2
2.654325E-4	-1.350750E-5	2.900000E+0	8.638050E-1	2.510000E+2	2.690252E+2
2.638325E-4	-1.417750E-5	3.070000E+0	8.638950E-1	3.160000E+2	2.690447E+2
2.624725E-4	-1.483250E-5	3.210000E+0	8.639000E-1	3.980000E+2	2.690330E+2
2.605425E-4	-1.611750E-5	3.550000E+0	8.639450E-1	5.010000E+2	2.690393E+2
2.587850E-4	-1.761750E-5	3.950000E+0	8.640700E-1	6.310000E+2	2.690367E+2
2.572600E-4	-1.926000E-5	4.260000E+0	8.641000E-1	7.940000E+2	2.690438E+2
2.553425E-4	-2.166750E-5	4.930000E+0	8.641900E-1	1.000000E+3	2.690568E+2
2.539275E-4	-2.446500E-5	5.460000E+0	8.642000E-1	1.260000E+3	2.690606E+2
2.521800E-4	-2.853250E-5	6.480000E+0	8.643100E-1	1.580000E+3	2.690662E+2
2.491425E-4	-3.373750E-5	7.790000E+0	8.643000E-1	1.990000E+3	2.690751E+2
2.478775E-4	-3.606250E-5	8.240000E+0	8.643000E-1	2.510000E+3	2.690752E+2
2.459250E-4	-4.165000E-5	9.510000E+0	8.644000E-1	3.160000E+3	2.690889E+2
2.453575E-4	-4.967750E-5	1.130000E+1	8.642000E-1	3.980000E+3	2.690937E+2
2.465100E-4	-6.232750E-5	1.438000E+1	8.642000E-1	5.010000E+3	2.690816E+2
2.420125E-4	-8.059000E-5	1.857000E+1	8.640000E-1	6.310000E+3	2.691093E+2
2.305625E-4	-1.038025E-4	2.458000E+1	8.637800E-1	7.940000E+3	2.691216E+2
2.280375E-4	-1.216875E-4	2.796000E+1	8.633900E-1	1.000000E+4	2.691124E+2
2.067625E-4	-1.371625E-4	3.377000E+1	8.630000E-1	1.260000E+4	2.691261E+2
1.910150E-4	-1.501625E-4	3.821000E+1	8.622000E-1	1.580000E+4	2.691089E+2
1.771425E-4	-1.594575E-4	4.200000E+1	8.610100E-1	1.990000E+4	2.691313E+2
1.681625E-4	-1.631750E-4	4.412000E+1	8.604000E-1	2.200000E+4	2.691421E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
275.0000	275.7200	274.7947	174.8880	  4.3722	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.939275E-4	-1.110250E-5	2.160000E+0	8.715000E-1	6.310000E+0	2.742838E+2
2.916125E-4	-1.104000E-5	2.170000E+0	8.713000E-1	7.940000E+0	2.740582E+2
2.880975E-4	-6.132500E-6	1.330000E+0	8.712000E-1	1.000000E+1	2.738897E+2
2.883750E-4	-1.064000E-5	2.120000E+0	8.716600E-1	1.260000E+1	2.740587E+2
2.870525E-4	-1.023750E-5	2.050000E+0	8.717100E-1	1.580000E+1	2.741717E+2
2.854950E-4	-1.015750E-5	2.080000E+0	8.717550E-1	1.990000E+1	2.741920E+2
2.840875E-4	-1.006750E-5	2.050000E+0	8.716250E-1	2.510000E+1	2.741252E+2
2.827525E-4	-1.034000E-5	2.080000E+0	8.717000E-1	3.160000E+1	2.740940E+2
2.813475E-4	-1.036000E-5	2.110000E+0	8.717200E-1	3.980000E+1	2.741515E+2
2.801825E-4	-1.050750E-5	2.280000E+0	8.719900E-1	5.010000E+1	2.741876E+2
2.783900E-4	-1.093500E-5	2.260000E+0	8.716350E-1	6.310000E+1	2.741442E+2
2.767950E-4	-1.115000E-5	2.320000E+0	8.716700E-1	7.940000E+1	2.741794E+2
2.756650E-4	-1.173250E-5	2.450000E+0	8.718300E-1	1.000000E+2	2.741989E+2
2.741350E-4	-1.211000E-5	2.540000E+0	8.717000E-1	1.260000E+2	2.741926E+2
2.715425E-4	-1.268250E-5	2.680000E+0	8.717000E-1	1.580000E+2	2.741983E+2
2.698600E-4	-1.306250E-5	2.770000E+0	8.717150E-1	1.990000E+2	2.741901E+2
2.677800E-4	-1.386750E-5	3.010000E+0	8.717300E-1	2.510000E+2	2.741691E+2
2.662025E-4	-1.461000E-5	3.130000E+0	8.718000E-1	3.160000E+2	2.741847E+2
2.648625E-4	-1.529750E-5	3.320000E+0	8.718000E-1	3.980000E+2	2.741832E+2
2.628075E-4	-1.666000E-5	3.710000E+0	8.718900E-1	5.010000E+2	2.741749E+2
2.611550E-4	-1.834250E-5	3.980000E+0	8.720000E-1	6.310000E+2	2.741937E+2
2.593625E-4	-1.988250E-5	4.400000E+0	8.721000E-1	7.940000E+2	2.741898E+2
2.578350E-4	-2.240500E-5	4.840000E+0	8.721200E-1	1.000000E+3	2.741894E+2
2.560625E-4	-2.511250E-5	5.620000E+0	8.722000E-1	1.260000E+3	2.742130E+2
2.543150E-4	-2.908250E-5	6.640000E+0	8.723000E-1	1.580000E+3	2.741968E+2
2.514050E-4	-3.458250E-5	7.870000E+0	8.723000E-1	1.990000E+3	2.741999E+2
2.491175E-4	-3.745000E-5	8.440000E+0	8.723000E-1	2.510000E+3	2.741989E+2
2.478125E-4	-4.295250E-5	9.450000E+0	8.723150E-1	3.160000E+3	2.742099E+2
2.472400E-4	-5.041000E-5	1.154000E+1	8.722000E-1	3.980000E+3	2.742163E+2
2.474825E-4	-6.385000E-5	1.435000E+1	8.721000E-1	5.010000E+3	2.742201E+2
2.436125E-4	-8.160250E-5	1.848000E+1	8.720000E-1	6.310000E+3	2.742256E+2
2.319450E-4	-1.053475E-4	2.435000E+1	8.717000E-1	7.940000E+3	2.742366E+2
2.342550E-4	-1.161650E-4	2.647000E+1	8.714750E-1	1.000000E+4	2.742338E+2
2.067250E-4	-1.381300E-4	3.386000E+1	8.709000E-1	1.260000E+4	2.742337E+2
1.917575E-4	-1.543575E-4	3.886000E+1	8.701250E-1	1.580000E+4	2.742595E+2
1.763475E-4	-1.592775E-4	4.208000E+1	8.690000E-1	1.990000E+4	2.742508E+2
1.801700E-4	-1.584600E-4	4.136000E+1	8.684000E-1	2.200000E+4	2.742389E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
280.0000	280.8961	279.8784	176.5360	  4.4134	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.977025E-4	-1.151250E-5	2.220000E+0	8.802000E-1	6.310000E+0	2.796105E+2
2.953050E-4	-1.139750E-5	2.210000E+0	8.801000E-1	7.940000E+0	2.794732E+2
2.877975E-4	-7.892500E-6	1.680000E+0	8.799650E-1	1.000000E+1	2.793620E+2
2.914800E-4	-1.075500E-5	2.130000E+0	8.798250E-1	1.260000E+1	2.792090E+2
2.897650E-4	-1.057500E-5	2.010000E+0	8.796750E-1	1.580000E+1	2.791387E+2
2.882425E-4	-1.023000E-5	2.050000E+0	8.795000E-1	1.990000E+1	2.789592E+2
2.872025E-4	-1.041000E-5	1.970000E+0	8.796150E-1	2.510000E+1	2.789995E+2
2.857775E-4	-1.063750E-5	2.130000E+0	8.799000E-1	3.160000E+1	2.792067E+2
2.842575E-4	-1.082000E-5	2.170000E+0	8.798900E-1	3.980000E+1	2.792191E+2
2.901575E-4	-1.313000E-5	5.920000E+0	8.798450E-1	5.010000E+1	2.791936E+2
2.810400E-4	-1.130000E-5	2.320000E+0	8.796850E-1	6.310000E+1	2.790794E+2
2.792875E-4	-1.158250E-5	2.380000E+0	8.797000E-1	7.940000E+1	2.791219E+2
2.785225E-4	-1.232750E-5	2.520000E+0	8.797200E-1	1.000000E+2	2.791471E+2
2.758650E-4	-1.272000E-5	2.650000E+0	8.798000E-1	1.260000E+2	2.791778E+2
2.740475E-4	-1.307750E-5	2.760000E+0	8.798000E-1	1.580000E+2	2.791818E+2
2.721500E-4	-1.370500E-5	2.900000E+0	8.798350E-1	1.990000E+2	2.791710E+2
2.703700E-4	-1.430250E-5	3.000000E+0	8.798750E-1	2.510000E+2	2.791723E+2
2.686325E-4	-1.503000E-5	3.200000E+0	8.799000E-1	3.160000E+2	2.791658E+2
2.667850E-4	-1.605000E-5	3.430000E+0	8.799100E-1	3.980000E+2	2.791468E+2
2.651375E-4	-1.710500E-5	3.740000E+0	8.799950E-1	5.010000E+2	2.791381E+2
2.632100E-4	-1.869000E-5	3.970000E+0	8.800350E-1	6.310000E+2	2.791399E+2
2.614700E-4	-2.034000E-5	4.400000E+0	8.801000E-1	7.940000E+2	2.791272E+2
2.594825E-4	-2.255000E-5	5.080000E+0	8.802000E-1	1.000000E+3	2.791325E+2
2.580525E-4	-2.574500E-5	5.670000E+0	8.803000E-1	1.260000E+3	2.791715E+2
2.561200E-4	-2.965000E-5	6.550000E+0	8.803950E-1	1.580000E+3	2.791786E+2
2.533050E-4	-3.497250E-5	7.930000E+0	8.804000E-1	1.990000E+3	2.791752E+2
2.508550E-4	-3.808500E-5	8.690000E+0	8.804000E-1	2.510000E+3	2.791769E+2
2.494850E-4	-4.364000E-5	9.720000E+0	8.804050E-1	3.160000E+3	2.791660E+2
2.495325E-4	-5.112500E-5	1.156000E+1	8.802050E-1	3.980000E+3	2.791716E+2
2.492900E-4	-6.498750E-5	1.447000E+1	8.802000E-1	5.010000E+3	2.791847E+2
2.446600E-4	-8.335500E-5	1.874000E+1	8.800000E-1	6.310000E+3	2.791685E+2
2.326650E-4	-1.067375E-4	2.455000E+1	8.797850E-1	7.940000E+3	2.791889E+2
2.253850E-4	-1.202000E-4	2.799000E+1	8.794250E-1	1.000000E+4	2.791771E+2
2.069650E-4	-1.392800E-4	3.384000E+1	8.789000E-1	1.260000E+4	2.791949E+2
1.927400E-4	-1.527325E-4	3.841000E+1	8.781000E-1	1.580000E+4	2.791858E+2
1.770075E-4	-1.608075E-4	4.226000E+1	8.769000E-1	1.990000E+4	2.791972E+2
1.751125E-4	-1.573275E-4	4.179000E+1	8.763000E-1	2.200000E+4	2.792002E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
285.0000	285.9850	285.0538	178.1950	  4.4549	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
3.013325E-4	-1.188250E-5	2.260000E+0	8.886000E-1	6.310000E+0	2.849406E+2
2.989675E-4	-1.172750E-5	2.240000E+0	8.885600E-1	7.940000E+0	2.848461E+2
2.985825E-4	-1.843500E-5	3.590000E+0	8.885000E-1	1.000000E+1	2.847376E+2
2.951350E-4	-1.112750E-5	2.160000E+0	8.882150E-1	1.260000E+1	2.845554E+2
2.933300E-4	-1.090250E-5	2.040000E+0	8.881050E-1	1.580000E+1	2.844943E+2
2.918100E-4	-1.087500E-5	2.160000E+0	8.878750E-1	1.990000E+1	2.843202E+2
2.901050E-4	-1.080750E-5	2.230000E+0	8.878100E-1	2.510000E+1	2.842818E+2
2.886400E-4	-1.102500E-5	2.200000E+0	8.876000E-1	3.160000E+1	2.841258E+2
2.870900E-4	-1.111500E-5	2.210000E+0	8.875800E-1	3.980000E+1	2.841432E+2
2.844725E-4	-1.160750E-5	1.080000E+0	8.889200E-1	5.010000E+1	2.841315E+2
2.839550E-4	-1.177250E-5	2.370000E+0	8.878300E-1	6.310000E+1	2.842983E+2
2.821650E-4	-1.206500E-5	2.460000E+0	8.877850E-1	7.940000E+1	2.843095E+2
2.810650E-4	-1.274750E-5	2.650000E+0	8.876950E-1	1.000000E+2	2.843016E+2
2.785200E-4	-1.310750E-5	2.700000E+0	8.877250E-1	1.260000E+2	2.842634E+2
2.767100E-4	-1.358500E-5	2.810000E+0	8.877000E-1	1.580000E+2	2.842598E+2
2.747700E-4	-1.413500E-5	2.970000E+0	8.877000E-1	1.990000E+2	2.842383E+2
2.728725E-4	-1.486000E-5	3.120000E+0	8.877350E-1	2.510000E+2	2.842219E+2
2.710450E-4	-1.551500E-5	3.300000E+0	8.878000E-1	3.160000E+2	2.842062E+2
2.691525E-4	-1.651750E-5	3.510000E+0	8.878000E-1	3.980000E+2	2.842070E+2
2.672325E-4	-1.781750E-5	3.840000E+0	8.879000E-1	5.010000E+2	2.842121E+2
2.654625E-4	-1.914750E-5	4.090000E+0	8.880000E-1	6.310000E+2	2.842181E+2
2.637650E-4	-2.094750E-5	4.540000E+0	8.881000E-1	7.940000E+2	2.842387E+2
2.620675E-4	-2.347500E-5	4.920000E+0	8.881600E-1	1.000000E+3	2.842595E+2
2.599725E-4	-2.640500E-5	5.840000E+0	8.882550E-1	1.260000E+3	2.842812E+2
2.580800E-4	-3.044000E-5	6.660000E+0	8.883700E-1	1.580000E+3	2.842941E+2
2.550500E-4	-3.582250E-5	8.040000E+0	8.883000E-1	1.990000E+3	2.842873E+2
2.527450E-4	-3.834250E-5	8.440000E+0	8.883000E-1	2.510000E+3	2.842636E+2
2.509925E-4	-4.435750E-5	1.012000E+1	8.883700E-1	3.160000E+3	2.842683E+2
2.513975E-4	-5.231000E-5	1.153000E+1	8.882000E-1	3.980000E+3	2.842732E+2
2.514850E-4	-6.614000E-5	1.481000E+1	8.881900E-1	5.010000E+3	2.842763E+2
2.461900E-4	-8.465000E-5	1.932000E+1	8.879950E-1	6.310000E+3	2.842855E+2
2.337050E-4	-1.083750E-4	2.473000E+1	8.877000E-1	7.940000E+3	2.842841E+2
2.260600E-4	-1.193600E-4	2.782000E+1	8.874600E-1	1.000000E+4	2.842787E+2
2.079300E-4	-1.402050E-4	3.438000E+1	8.868400E-1	1.260000E+4	2.842785E+2
9.292000E-5	-1.275700E-4	5.395000E+1	8.860000E-1	1.580000E+4	2.842770E+2
1.765025E-4	-1.602950E-4	4.225000E+1	8.847000E-1	1.990000E+4	2.842920E+2
1.733125E-4	-1.647050E-4	4.341000E+1	8.841000E-1	2.200000E+4	2.842962E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
290.0000	290.9962	289.9838	179.7830	  4.4946	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
3.049400E-4	-1.217500E-5	2.290000E+0	8.967700E-1	6.310000E+0	2.899930E+2
3.026575E-4	-1.201500E-5	2.270000E+0	8.967200E-1	7.940000E+0	2.899412E+2
2.936225E-4	-1.407750E-5	2.500000E+0	8.966700E-1	1.000000E+1	2.898516E+2
2.986325E-4	-1.140250E-5	2.200000E+0	8.964100E-1	1.260000E+1	2.896274E+2
2.968825E-4	-1.126000E-5	2.270000E+0	8.963400E-1	1.580000E+1	2.895747E+2
2.952600E-4	-1.123750E-5	2.190000E+0	8.961150E-1	1.990000E+1	2.894321E+2
2.935875E-4	-1.112000E-5	2.270000E+0	8.960150E-1	2.510000E+1	2.893865E+2
2.919625E-4	-1.142500E-5	2.240000E+0	8.958000E-1	3.160000E+1	2.892463E+2
2.903225E-4	-1.161500E-5	2.310000E+0	8.957000E-1	3.980000E+1	2.892102E+2
2.894425E-4	-1.019750E-5	4.930000E+0	8.950500E-1	5.010000E+1	2.891668E+2
2.868875E-4	-1.220500E-5	2.440000E+0	8.956250E-1	6.310000E+1	2.891806E+2
2.852275E-4	-1.249000E-5	2.500000E+0	8.956900E-1	7.940000E+1	2.892082E+2
2.841225E-4	-1.286750E-5	2.640000E+0	8.957250E-1	1.000000E+2	2.892337E+2
2.813350E-4	-1.359000E-5	2.770000E+0	8.958000E-1	1.260000E+2	2.892638E+2
